install_date,country_code,media_source,campaign_name,total_cohort_users,cohort_ad_spend,avg_cpi,ltv_d7,ltv_d30,roas_d7,roas_d30
2026-04-22,AE,(organic),(organic),1,,,0.0007,0.0007,,
2026-04-22,XK,(organic),(organic),1,,,0.2551,0.2551,,
2026-04-22,OM,(organic),(organic),1,,,0,0,,
2026-04-22,HK,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,1.7774,1.7774,,
2026-04-22,HK,(organic),(organic),1,,,0.4881,0.4881,,
2026-04-21,IN,(organic),(organic),148,0,0,0.0016,0.0066,,
2026-04-21,MM,(organic),(organic),4,0,0,0.0006,0.0183,,
2026-04-21,PK,(organic),(organic),3,0,0,0.0373,0.0451,,
2026-04-21,BR,(organic),(organic),76,0,0,0.1159,0.1979,,
2026-04-21,DE,(organic),(organic),85,,,0.4785,0.8406,,
2026-04-21,BE,(organic),(organic),5,,,0.3744,0.4256,,
2026-04-21,TH,(organic),(organic),7,,,0.1789,0.4646,,
2026-04-21,UA,(organic),(organic),17,,,0.0206,0.0219,,
2026-04-21,CZ,(organic),(organic),5,,,0.0377,0.0377,,
2026-04-21,BR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,2,,,2.6759,2.6759,,
2026-04-21,PL,(organic),(organic),21,,,0.117,0.1462,,
2026-04-21,JP,(organic),(organic),17,,,0.4948,0.8531,,
2026-04-21,VN,(organic),(organic),6,,,0.0104,0.0104,,
2026-04-21,KG,(organic),(organic),3,,,0.0001,0.0001,,
2026-04-21,NL,(organic),(organic),9,,,0.6458,0.8541,,
2026-04-21,CL,(organic),(organic),9,,,0.156,0.1894,,
2026-04-21,MX,(organic),(organic),21,,,0.1323,0.1822,,
2026-04-21,IL,(organic),(organic),5,,,0.9251,1.4107,,
2026-04-21,MX,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,,,0.095,0.095,,
2026-04-21,TR,(organic),(organic),27,,,0.0461,0.0466,,
2026-04-21,US,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,0.5718,0.5718,,
2026-04-21,NP,(organic),(organic),3,,,0.0053,0.0055,,
2026-04-21,SI,(organic),(organic),2,,,0,0.0264,,
2026-04-21,NO,(organic),(organic),1,,,3.2293,5.853,,
2026-04-21,NL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.5178,0.5178,,
2026-04-21,NC,(organic),(organic),1,,,0,0,,
2026-04-21,TJ,(organic),(organic),1,,,0.0236,0.0236,,
2026-04-21,IQ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0003,0.0003,,
2026-04-21,MO,(organic),(organic),1,,,9.8203,26.4307,,
2026-04-21,ES,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,0.5692,0.5692,,
2026-04-21,ET,(organic),(organic),1,,,0,0,,
2026-04-21,SK,(organic),(organic),3,,,0.2822,0.4264,,
2026-04-21,SY,(organic),(organic),1,,,0.0044,0.0044,,
2026-04-21,KW,(organic),(organic),1,,,0.0731,0.0731,,
2026-04-21,PA,(organic),(organic),1,,,0.0089,0.0089,,
2026-04-21,AE,(organic),(organic),1,,,0.0067,0.0067,,
2026-04-21,HK,(organic),(organic),1,,,0.0016,0.0016,,
2026-04-21,TW,unity_ads,SnakeGo_A_Tier2_AdROASD7_120326,1,,,0.1067,0.1067,,
2026-04-21,EG,(organic),(organic),9,,,0.0105,0.0706,,
2026-04-21,AT,(organic),(organic),9,,,0.1206,0.1301,,
2026-04-21,US,(organic),(organic),34,,,1.3267,2.5827,,
2026-04-21,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,0.0154,0.0154,,
2026-04-21,CH,(organic),(organic),8,,,1.0186,1.045,,
2026-04-21,GB,(organic),(organic),12,,,0.1236,0.1317,,
2026-04-21,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.3814,0.3814,,
2026-04-21,AR,(organic),(organic),13,,,0.3412,0.3517,,
2026-04-21,ID,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,0.01,0.01,,
2026-04-21,SA,(organic),(organic),3,,,0.2778,0.2778,,
2026-04-21,AU,(organic),(organic),1,,,0.017,0.017,,
2026-04-21,RS,(organic),(organic),3,,,0.1142,0.1142,,
2026-04-21,AZ,(organic),(organic),6,,,0.0081,0.0081,,
2026-04-21,ID,(organic),(organic),16,,,0.0625,0.0776,,
2026-04-21,SE,(organic),(organic),3,,,0.0026,0.0026,,
2026-04-21,BD,(organic),(organic),4,,,0.1143,0.1225,,
2026-04-21,SD,(organic),(organic),2,,,0,0,,
2026-04-21,DO,(organic),(organic),2,,,0.015,0.015,,
2026-04-21,BG,(organic),(organic),2,,,0.1058,0.1058,,
2026-04-21,TR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,,
2026-04-21,SG,(organic),(organic),2,,,0.3975,0.7497,,
2026-04-21,IT,(organic),(organic),11,,,0.7003,0.7109,,
2026-04-21,HU,(organic),(organic),3,,,0.0809,0.0809,,
2026-04-21,GT,(organic),(organic),1,,,0.0003,0.0003,,
2026-04-21,KR,(organic),(organic),7,,,0.1958,0.1991,,
2026-04-21,BY,(organic),(organic),5,,,0.3834,0.4284,,
2026-04-21,AR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,0.2992,0.2992,,
2026-04-21,EC,(organic),(organic),4,,,0.0928,0.2739,,
2026-04-21,NZ,(organic),(organic),1,,,1.7272,1.7272,,
2026-04-21,NG,(organic),(organic),1,,,0.0103,0.0103,,
2026-04-21,MU,(organic),(organic),1,,,0.4628,1.3929,,
2026-04-21,BO,(organic),(organic),2,,,0.0019,0.0019,,
2026-04-21,PE,(organic),(organic),1,,,0.0082,0.0082,,
2026-04-21,MN,(organic),(organic),1,,,0.0121,0.0121,,
2026-04-21,PT,(organic),(organic),5,,,0.1768,0.2401,,
2026-04-21,MZ,(organic),(organic),1,,,0.0537,0.0537,,
2026-04-21,SO,(organic),(organic),1,,,0,0,,
2026-04-21,NI,(organic),(organic),1,,,0,0,,
2026-04-21,RU,(organic),(organic),84,,,0.1299,0.1658,,
2026-04-21,PH,(organic),(organic),3,,,0.0076,0.0201,,
2026-04-21,FR,(organic),(organic),36,,,0.2331,0.3492,,
2026-04-21,ES,(organic),(organic),15,,,0.2439,0.3654,,
2026-04-21,AR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,,,0.1478,0.1478,,
2026-04-21,RO,(organic),(organic),6,,,0.0385,0.0385,,
2026-04-21,MY,(organic),(organic),8,,,0.1507,0.2493,,
2026-04-21,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,4,,,0.0621,0.0629,,
2026-04-21,VE,(organic),(organic),5,,,0.0006,0.0006,,
2026-04-21,UZ,(organic),(organic),9,,,0.0093,0.0108,,
2026-04-21,FR,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,,,0.0002,0.0002,,
2026-04-21,IQ,(organic),(organic),27,,,0.0018,0.0019,,
2026-04-21,DZ,(organic),(organic),9,,,0.0042,0.0042,,
2026-04-21,AM,(organic),(organic),2,,,0.0616,0.1151,,
2026-04-21,GR,(organic),(organic),5,,,0.1599,0.1806,,
2026-04-21,SV,(organic),(organic),2,,,0.063,0.0658,,
2026-04-21,GY,(organic),(organic),1,,,0.0103,0.0103,,
2026-04-21,IL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.1392,0.1392,,
2026-04-21,KZ,(organic),(organic),7,,,0.014,0.014,,
2026-04-21,MD,(organic),(organic),1,,,0.0114,0.0114,,
2026-04-21,CA,(organic),(organic),8,,,0.5929,0.9619,,
2026-04-21,CO,(organic),(organic),8,,,0.1414,0.2118,,
2026-04-21,LY,(organic),(organic),2,,,0.0027,0.0027,,
2026-04-21,TW,(organic),(organic),3,,,0.0704,0.0704,,
2026-04-21,VN,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0247,0.0247,,
2026-04-21,EE,(organic),(organic),1,,,0.0001,0.0001,,
2026-04-21,JO,(organic),(organic),3,,,0.0002,0.0002,,
2026-04-21,UY,(organic),(organic),2,,,0.6848,0.9944,,
2026-04-21,SN,(organic),(organic),1,,,0,0,,
2026-04-21,ZA,(organic),(organic),2,,,0.2152,0.2152,,
2026-04-21,DE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.1097,0.1097,,
2026-04-21,DK,(organic),(organic),2,,,0.0875,0.2961,,
2026-04-21,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.2286,0.2286,,
2026-04-21,FR,applovin,SnakeGo_A_Global_AdROASD7_120326,2,,,4.55,4.55,,
2026-04-21,BF,(organic),(organic),1,,,0,0,,
2026-04-21,GE,(organic),(organic),1,,,0.0003,0.0003,,
2026-04-21,PL,unity_ads,SnakeGo_A_Tier2_AdROASD7_120326,1,,,0.0005,0.0005,,
2026-04-21,MA,(organic),(organic),1,,,0.0002,0.0002,,
2026-04-21,HR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0198,0.0198,,
2026-04-21,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0801,0.0801,,
2026-04-21,DE,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,,,0.1662,0.1662,,
2026-04-21,DE,unity_ads,SnakeGo_A_Tier1_ROASD0_280126,1,,,0.0475,0.0475,,
2026-04-21,ME,(organic),(organic),1,,,0.0006,0.0006,,
2026-04-20,IN,(organic),(organic),315,0,0,0.0019,0.0028,,
2026-04-20,IQ,(organic),(organic),14,0,0,0.0011,0.0087,,
2026-04-20,GF,(organic),(organic),0,0,,,,,
2026-04-20,IT,(organic),(organic),11,0,0,0.1008,0.1012,,
2026-04-20,CO,(organic),(organic),8,0,0,0.1537,0.1557,,
2026-04-20,BY,(organic),(organic),5,0,0,0.0079,0.0096,,
2026-04-20,ID,(organic),(organic),27,0,0,0.0176,0.0439,,
2026-04-20,PK,(organic),(organic),9,0,0,0.0353,0.062,,
2026-04-20,DE,(organic),(organic),105,,,0.3162,0.4545,,
2026-04-20,RU,(organic),(organic),106,,,0.0425,0.0786,,
2026-04-20,FR,(organic),(organic),50,,,0.3258,0.3437,,
2026-04-20,KZ,(organic),(organic),4,,,0.0248,0.027,,
2026-04-20,BR,(organic),(organic),109,,,0.1618,0.1681,,
2026-04-20,NL,(organic),(organic),8,,,0.3974,0.9499,,
2026-04-20,MX,(organic),(organic),27,,,0.2388,0.644,,
2026-04-20,DZ,(organic),(organic),5,,,0.032,0.032,,
2026-04-20,IS,(organic),(organic),1,,,1.0253,1.0253,,
2026-04-20,VN,(organic),(organic),10,,,0.0466,0.0648,,
2026-04-20,CR,(organic),(organic),1,,,0.123,0.123,,
2026-04-20,JP,(organic),(organic),17,,,1.4412,1.5001,,
2026-04-20,PH,(organic),(organic),6,,,0.1428,0.1428,,
2026-04-20,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,8,,,0.2072,0.2072,,
2026-04-20,PT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.1999,0.4524,,
2026-04-20,AT,(organic),(organic),6,,,0.4937,0.4947,,
2026-04-20,KH,(organic),(organic),1,,,0.0003,0.0003,,
2026-04-20,TN,(organic),(organic),2,,,0,0,,
2026-04-20,HK,(organic),(organic),4,,,0.1502,0.1502,,
2026-04-20,PE,(organic),(organic),2,,,0.0011,0.0011,,
2026-04-20,GT,(organic),(organic),1,,,0,0,,
2026-04-20,JO,(organic),(organic),1,,,0.0132,0.0132,,
2026-04-20,VN,organic,(organic),1,,,0.0003,0.0003,,
2026-04-20,GP,(organic),(organic),1,,,0,0,,
2026-04-20,ZA,(organic),(organic),2,,,0.019,0.019,,
2026-04-20,UY,(organic),(organic),3,,,0.2008,0.2532,,
2026-04-20,TR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,,,0.0542,0.0542,,
2026-04-20,HN,(organic),(organic),1,,,0.0001,0.0013,,
2026-04-20,NZ,(organic),(organic),1,,,1.5515,1.7035,,
2026-04-20,ID,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0559,0.0756,,
2026-04-20,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0212,0.0212,,
2026-04-20,BE,(organic),(organic),2,,,0.115,0.1363,,
2026-04-20,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0448,0.0448,,
2026-04-20,UA,(organic),(organic),28,,,0.089,0.153,,
2026-04-20,MY,(organic),(organic),4,,,0.0078,0.0078,,
2026-04-20,TH,(organic),(organic),24,,,0.0832,0.0884,,
2026-04-20,TR,(organic),(organic),24,,,0.0772,0.129,,
2026-04-20,GE,(organic),(organic),4,,,0.1632,0.2658,,
2026-04-20,VE,(organic),(organic),6,,,0.0129,0.0537,,
2026-04-20,KR,(organic),(organic),13,,,1.136,1.4945,,
2026-04-20,AU,(organic),(organic),7,,,0.8011,1.0956,,
2026-04-20,UZ,(organic),(organic),10,,,0.0235,0.0242,,
2026-04-20,GR,(organic),(organic),4,,,0.1254,0.1254,,
2026-04-20,SK,(organic),(organic),2,,,0.0765,0.0765,,
2026-04-20,RS,(organic),(organic),4,,,0.0862,0.09,,
2026-04-20,SV,(organic),(organic),2,,,0.0472,0.0472,,
2026-04-20,BA,(organic),(organic),2,,,0.3156,0.3156,,
2026-04-20,CA,(organic),(organic),7,,,1.451,2.8012,,
2026-04-20,IT,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,0.0517,0.1161,,
2026-04-20,SA,(organic),(organic),8,,,0.0885,0.0885,,
2026-04-20,NO,(organic),(organic),2,,,0.3753,0.979,,
2026-04-20,MX,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,,,0.0009,0.0009,,
2026-04-20,BO,(organic),(organic),2,,,0,0,,
2026-04-20,TM,(organic),(organic),2,,,0,0,,
2026-04-20,CZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0821,0.0821,,
2026-04-20,NP,(organic),(organic),4,,,0.0122,0.0122,,
2026-04-20,BG,(organic),(organic),1,,,0.1494,0.1494,,
2026-04-20,BD,(organic),(organic),2,,,0,0,,
2026-04-20,ML,(organic),(organic),1,,,0.0001,0.0001,,
2026-04-20,US,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,2.1614,2.1614,,
2026-04-20,AF,(organic),(organic),1,,,0.0017,0.0072,,
2026-04-20,SE,(organic),(organic),2,,,0.1059,0.1059,,
2026-04-20,HU,(organic),(organic),1,,,0.0167,0.0167,,
2026-04-20,NP,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,0.0001,0.0001,,
2026-04-20,IN,unity_ads,SnakeGo_A_IN_CreativeTesting_170326,1,,,0,0,,
2026-04-20,TW,(organic),(organic),1,,,1.3492,1.3492,,
2026-04-20,ZW,(organic),(organic),1,,,0,0,,
2026-04-20,AZ,(organic),(organic),3,,,0.0408,0.6065,,
2026-04-20,US,(organic),(organic),45,,,1.3815,1.9073,,
2026-04-20,ES,(organic),(organic),25,,,0.4377,0.4914,,
2026-04-20,PL,(organic),(organic),14,,,0.0618,0.0894,,
2026-04-20,GB,(organic),(organic),16,,,0.4847,0.5866,,
2026-04-20,EG,(organic),(organic),12,,,0.0022,0.0022,,
2026-04-20,AR,(organic),(organic),26,,,0.2098,0.2139,,
2026-04-20,PT,(organic),(organic),3,,,0.0628,0.0668,,
2026-04-20,MA,(organic),(organic),4,,,0.0004,0.0004,,
2026-04-20,ET,(organic),(organic),1,,,0,0,,
2026-04-20,MR,(organic),(organic),2,,,0,0,,
2026-04-20,SD,(organic),(organic),6,,,0.0003,0.0003,,
2026-04-20,RO,(organic),(organic),9,,,0.0872,0.0872,,
2026-04-20,EC,(organic),(organic),3,,,0.0028,0.0028,,
2026-04-20,TW,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,0.0255,0.0255,,
2026-04-20,MK,(organic),(organic),2,,,0.03,0.03,,
2026-04-20,LY,(organic),(organic),2,,,0.0001,0.0001,,
2026-04-20,TR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0134,0.0134,,
2026-04-20,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,7,,,0.4492,0.4492,,
2026-04-20,CL,(organic),(organic),9,,,0.296,0.5228,,
2026-04-20,SN,(organic),(organic),1,,,0,0,,
2026-04-20,KG,(organic),(organic),3,,,0,0,,
2026-04-20,CZ,(organic),(organic),5,,,0.0973,0.1024,,
2026-04-20,LB,(organic),(organic),1,,,0,0,,
2026-04-20,BY,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,0.0033,0.0033,,
2026-04-20,IT,unity_ads,SnakeGo_A_Tier2_AdROASD7_120326,1,,,0.137,0.137,,
2026-04-20,CH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.2115,0.2115,,
2026-04-20,XK,(organic),(organic),2,,,0,0,,
2026-04-20,CH,(organic),(organic),10,,,0.3057,1.3439,,
2026-04-20,LT,(organic),(organic),3,,,0.0174,0.0261,,
2026-04-20,HR,(organic),(organic),4,,,0.0427,0.0486,,
2026-04-20,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,0.1574,0.1574,,
2026-04-20,LA,(organic),(organic),1,,,0,0,,
2026-04-20,IL,(organic),(organic),2,,,0.0915,0.0915,,
2026-04-20,HU,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0034,0.0034,,
2026-04-20,SG,(organic),(organic),1,,,0.4558,1.3634,,
2026-04-20,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0288,0.0288,,
2026-04-20,TJ,(organic),(organic),2,,,0.0006,0.0006,,
2026-04-20,IQ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0045,0.0045,,
2026-04-20,DK,(organic),(organic),2,,,1.1002,1.5147,,
2026-04-20,PY,(organic),(organic),1,,,0,0,,
2026-04-20,AM,(organic),(organic),1,,,0.0081,0.0081,,
2026-04-20,UA,unity_ads,SnakeGo_A_Global_CPI_220126,1,,,0.0001,0.0001,,
2026-04-20,MM,(organic),(organic),1,,,0,0,,
2026-04-20,NI,(organic),(organic),1,,,0.0456,0.4653,,
2026-04-20,MX,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0346,0.0346,,
2026-04-19,CA,(organic),(organic),13,0,0,0.3159,0.3317,,
2026-04-19,SD,(organic),(organic),11,0,0,0,0,,
2026-04-19,BD,(organic),(organic),44,0,0,0.0004,0.0005,,
2026-04-19,IN,(organic),(organic),378,0,0,0.0016,0.0026,,
2026-04-19,MA,(organic),(organic),9,0,0,0.0034,0.0125,,
2026-04-19,ID,(organic),(organic),52,0,0,0.3114,0.3182,,
2026-04-19,IQ,(organic),(organic),75,0,0,0.0015,0.0017,,
2026-04-19,TM,(organic),(organic),1,0,0,0,0,,
2026-04-19,UZ,(organic),(organic),16,0,0,0.0061,0.0064,,
2026-04-19,AR,(organic),(organic),17,,,0.1342,0.1838,,
2026-04-19,PK,(organic),(organic),26,,,0.0007,0.0008,,
2026-04-19,BR,(organic),(organic),108,,,0.1496,0.2593,,
2026-04-19,PL,(organic),(organic),17,,,0.0766,0.1384,,
2026-04-19,KG,(organic),(organic),4,,,0.0275,0.0358,,
2026-04-19,GB,(organic),(organic),22,,,0.8576,1.2578,,
2026-04-19,JP,(organic),(organic),17,,,2.3478,2.3999,,
2026-04-19,SG,(organic),(organic),2,,,0.2404,0.2404,,
2026-04-19,PT,(organic),(organic),4,,,0.0166,0.0166,,
2026-04-19,TR,(organic),(organic),35,,,0.0471,0.086,,
2026-04-19,GE,(organic),(organic),4,,,0.0341,0.0341,,
2026-04-19,SY,(organic),(organic),1,,,0,0,,
2026-04-19,LA,(organic),(organic),4,,,0,0,,
2026-04-19,PE,(organic),(organic),3,,,0.0005,0.0005,,
2026-04-19,IT,(organic),(organic),26,,,0.2455,0.5266,,
2026-04-19,SV,(organic),(organic),2,,,0.0208,0.0208,,
2026-04-19,NO,(organic),(organic),4,,,0.0588,0.0774,,
2026-04-19,EC,(organic),(organic),4,,,0.0091,0.0091,,
2026-04-19,GF,(organic),(organic),1,,,0.0007,0.0007,,
2026-04-19,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,4,,,0.2747,0.2747,,
2026-04-19,CR,(organic),(organic),2,,,0.001,0.001,,
2026-04-19,SK,(organic),(organic),7,,,0.036,0.038,,
2026-04-19,PA,(organic),(organic),1,,,0.5698,0.5698,,
2026-04-19,TN,(organic),(organic),2,,,0.0068,0.0068,,
2026-04-19,IL,(organic),(organic),3,,,0.0277,0.0277,,
2026-04-19,MY,(organic),(organic),4,,,0.2452,0.2452,,
2026-04-19,RO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.086,0.086,,
2026-04-19,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,0.0543,0.0543,,
2026-04-19,CA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0448,0.0448,,
2026-04-19,PR,(organic),(organic),3,,,0.0742,0.0742,,
2026-04-19,CU,(organic),(organic),1,,,0,0,,
2026-04-19,SA,(organic),(organic),3,,,0.1038,0.1038,,
2026-04-19,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,0.1585,0.1585,,
2026-04-19,LB,(organic),(organic),1,,,0,0,,
2026-04-19,SE,(organic),(organic),2,,,0.044,0.044,,
2026-04-19,NL,(organic),(organic),16,,,0.2035,0.2401,,
2026-04-19,RU,(organic),(organic),124,,,0.1004,0.1413,,
2026-04-19,KR,(organic),(organic),21,,,0.6112,0.8387,,
2026-04-19,ZA,(organic),(organic),4,,,0.0443,0.0444,,
2026-04-19,DE,(organic),(organic),138,,,0.427,0.6094,,
2026-04-19,CO,(organic),(organic),11,,,0.1116,0.1151,,
2026-04-19,IE,(organic),(organic),2,,,0.1895,0.1895,,
2026-04-19,BG,(organic),(organic),4,,,0.0255,0.0255,,
2026-04-19,NP,(organic),(organic),19,,,0.0008,0.0008,,
2026-04-19,GR,(organic),(organic),8,,,0.0667,0.1271,,
2026-04-19,HK,(organic),(organic),2,,,0.0006,0.0006,,
2026-04-19,TH,(organic),(organic),12,,,0.1826,0.1826,,
2026-04-19,CL,(organic),(organic),12,,,0.0389,0.0582,,
2026-04-19,KZ,(organic),(organic),11,,,0.0328,0.0486,,
2026-04-19,BE,(organic),(organic),10,,,0.1072,0.1072,,
2026-04-19,CZ,(organic),(organic),11,,,0.1581,0.3105,,
2026-04-19,HU,(organic),(organic),8,,,0.0199,0.0262,,
2026-04-19,AU,(organic),(organic),13,,,0.4123,0.4413,,
2026-04-19,XK,(organic),(organic),1,,,0.0001,0.0001,,
2026-04-19,IT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0003,0.0003,,
2026-04-19,BY,(organic),(organic),6,,,0.0091,0.0099,,
2026-04-19,HR,(organic),(organic),2,,,0.0076,0.0076,,
2026-04-19,SO,(organic),(organic),4,,,0.0001,0.0001,,
2026-04-19,VE,(organic),(organic),11,,,0.0039,0.0039,,
2026-04-19,UY,(organic),(organic),1,,,0.1001,0.1123,,
2026-04-19,YE,(organic),(organic),3,,,0,0,,
2026-04-19,RO,(organic),(organic),14,,,0.1296,0.1629,,
2026-04-19,MD,(organic),(organic),2,,,0.0346,0.0346,,
2026-04-19,CA,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,,,2.8866,2.8866,,
2026-04-19,HT,(organic),(organic),2,,,0,0,,
2026-04-19,DO,(organic),(organic),2,,,0.0275,0.0275,,
2026-04-19,ET,(organic),(organic),1,,,0.0001,0.0001,,
2026-04-19,TJ,(organic),(organic),3,,,0.0865,0.2309,,
2026-04-19,AL,(organic),(organic),1,,,0.0969,0.0969,,
2026-04-19,KH,(organic),(organic),3,,,0.1688,0.1688,,
2026-04-19,JP,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0406,0.0406,,
2026-04-19,NZ,(organic),(organic),2,,,0.7139,0.7139,,
2026-04-19,TH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.1718,0.2121,,
2026-04-19,AT,(organic),(organic),5,,,0.0575,0.0575,,
2026-04-19,GT,(organic),(organic),2,,,0.0008,0.0008,,
2026-04-19,AE,(organic),(organic),1,,,0,0,,
2026-04-19,LK,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,0.073,0.073,,
2026-04-19,HN,(organic),(organic),2,,,0.0125,0.0125,,
2026-04-19,BA,(organic),(organic),1,,,0.0128,0.0128,,
2026-04-19,ME,(organic),(organic),1,,,0.3261,0.3261,,
2026-04-19,DE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.1616,0.1616,,
2026-04-19,BF,(organic),(organic),1,,,0,0,,
2026-04-19,TD,(organic),(organic),1,,,0,0,,
2026-04-19,CH,(organic),(organic),10,,,0.68,0.722,,
2026-04-19,UA,(organic),(organic),22,,,0.0286,0.0395,,
2026-04-19,ES,(organic),(organic),22,,,0.5141,0.7724,,
2026-04-19,US,(organic),(organic),59,,,1.4714,1.8053,,
2026-04-19,TW,(organic),(organic),4,,,0.2532,0.2548,,
2026-04-19,EG,(organic),(organic),17,,,0.0039,0.0186,,
2026-04-19,MX,(organic),(organic),36,,,0.0933,0.103,,
2026-04-19,HK,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,0.0556,0.0556,,
2026-04-19,FR,(organic),(organic),56,,,0.2035,0.2143,,
2026-04-19,DJ,(organic),(organic),1,,,0,0,,
2026-04-19,VN,(organic),(organic),16,,,0.1005,0.105,,
2026-04-19,MM,(organic),(organic),8,,,0,0,,
2026-04-19,DZ,(organic),(organic),17,,,0.0001,0.0001,,
2026-04-19,IN,unity_ads,SnakeGo_A_IN_CreativeTesting_170326,2,,,0.0034,0.0034,,
2026-04-19,CI,(organic),(organic),2,,,0,0.0001,,
2026-04-19,AZ,(organic),(organic),3,,,0.0012,0.0012,,
2026-04-19,LY,(organic),(organic),6,,,0.0003,0.0003,,
2026-04-19,PS,(organic),(organic),4,,,0.0022,0.0022,,
2026-04-19,RS,(organic),(organic),4,,,0.1304,0.3562,,
2026-04-19,BR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,,,0.2243,0.3219,,
2026-04-19,JO,(organic),(organic),2,,,0.0004,0.0006,,
2026-04-19,DK,(organic),(organic),2,,,0.8343,1.0065,,
2026-04-19,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0775,0.0775,,
2026-04-19,AF,(organic),(organic),1,,,0,0,,
2026-04-19,NI,(organic),(organic),2,,,0,0,,
2026-04-19,BO,(organic),(organic),3,,,0.0005,0.0005,,
2026-04-19,PH,(organic),(organic),5,,,0.2072,0.5231,,
2026-04-19,LT,(organic),(organic),1,,,0.3135,0.3135,,
2026-04-19,AM,(organic),(organic),2,,,0.0622,0.0622,,
2026-04-19,TW,applovin,SnakeGo_A_Global_AdROASD7_120326,2,,,0.247,0.247,,
2026-04-19,PY,(organic),(organic),1,,,0.0614,0.0614,,
2026-04-19,GN,(organic),(organic),1,,,0,0,,
2026-04-18,PK,(organic),(organic),27,0,0,0.0012,0.0013,,
2026-04-18,RU,(organic),(organic),58,0,0,0.0797,0.1056,,
2026-04-18,MX,(organic),(organic),24,0,0,0.1739,0.1812,,
2026-04-18,IQ,(organic),(organic),76,0,0,0.0004,0.0005,,
2026-04-18,DE,(organic),(organic),80,0,0,0.424,0.5749,,
2026-04-18,IN,(organic),(organic),320,0,0,0.0014,0.0022,,
2026-04-18,SO,(organic),(organic),5,,,0,0,,
2026-04-18,KZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0386,0.0386,,
2026-04-18,UA,(organic),(organic),18,,,0.2372,0.2449,,
2026-04-18,AU,(organic),(organic),2,,,0,0,,
2026-04-18,TR,(organic),(organic),31,,,0.0288,0.0295,,
