install_date,country_code,media_source,campaign_name,total_cohort_users,cohort_ad_spend,avg_cpi,retention_r1,retention_r3,retention_r7,retention_r14,retention_r30,sumR3,sumR7,sumR14,sumR30,ltv_d0,ltv_d1,ltv_d3,ltv_d7,ltv_d14,ltv_d30,roas_d0,roas_d1,roas_d3,roas_d7,roas_d14,roas_d30
2026-04-08,KR,(organic),(organic),15,,,0.2,0.2,0,0,0,0.5333,0.7333,0.7333,0.7333,0.3078,0.3425,0.3744,0.4036,0.4036,0.4036,,,,,,
2026-04-08,KZ,(organic),(organic),8,,,0.625,0,0,0,0,0.75,1.125,1.125,1.75,0.038,0.0576,0.0621,0.0632,0.0632,0.0698,,,,,,
2026-04-08,KZ,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-08,LA,(organic),(organic),2,,,0,0,0,0,0,0,0,0.5,0.5,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,,,,,,
2026-04-08,LK,(organic),(organic),1,,,1,1,1,1,1,3,5,12,26,0.0021,0.0043,0.0043,0.0043,0.0043,0.0259,,,,,,
2026-04-08,LT,(organic),(organic),3,,,1,0.3333,0,0,0,1.6667,2,2,2,0.0003,0.0155,0.0232,0.0242,0.0242,0.0242,,,,,,
2026-04-08,LV,(organic),(organic),1,,,0,0,0,0,0,1,1,2,4,0.0253,0.0253,0.0376,0.0376,0.0533,0.0727,,,,,,
2026-04-08,MA,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-08,MD,(organic),(organic),2,,,0,0,0,0.5,0,0.5,1,3,3.5,0.0542,0.0542,0.0792,0.1353,0.2126,0.2693,,,,,,
2026-04-08,MK,(organic),(organic),1,,,1,0,0,0,0,1,1,1,1,0.0872,0.2856,0.2856,0.2856,0.2856,0.2856,,,,,,
2026-04-08,MM,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-08,MN,(organic),(organic),1,,,0,1,0,0,0,1,3,5,7,0.0072,0.0072,0.0079,0.0079,0.0153,0.0166,,,,,,
2026-04-08,MQ,(organic),(organic),1,,,1,0,0,0,0,1,2,2,2,0.0067,0.0408,0.0408,0.0596,0.0596,0.0596,,,,,,
2026-04-08,MX,(organic),(organic),39,,,0.3077,0.1538,0.2308,0.0513,0.0513,0.6923,1.3846,2.0513,3.2564,0.0992,0.115,0.1353,0.1703,0.2421,0.317,,,,,,
2026-04-08,MX,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,1,0,0,0,0,1,1,1,1,0.0152,0.0324,0.0324,0.0324,0.0324,0.0324,,,,,,
2026-04-08,MY,(organic),(organic),9,,,0.4444,0.2222,0.2222,0,0,0.7778,1.3333,1.7778,1.8889,0.0671,0.1457,0.2187,0.3077,0.3308,0.3308,,,,,,
2026-04-08,NL,(organic),(organic),31,,,0.3871,0.1935,0.0645,0.0323,0.0323,0.7419,1.0645,1.5161,2.4839,0.0556,0.0943,0.1211,0.1351,0.1681,0.22,,,,,,
2026-04-08,NP,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,,,
2026-04-08,NP,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,1,0,0,0,0,2,2,2,2,0.0147,0.0356,0.0528,0.0528,0.0528,0.0528,,,,,,
2026-04-08,NZ,(organic),(organic),6,,,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.035,0.0385,0.0385,0.0385,0.0385,0.0385,,,,,,
2026-04-08,PA,(organic),(organic),1,,,1,0,0,1,0,1,1,3,3,0.0016,0.006,0.006,0.006,0.006,0.006,,,,,,
2026-04-08,PF,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,,,,,,
2026-04-08,PH,(organic),(organic),3,,,0.3333,0.3333,0,0.3333,0.3333,1,1.6667,3.6667,8,0.0001,0.0001,0.0001,0.0001,0.0074,0.0074,,,,,,
2026-04-08,PH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,0,0,0,0,0,0,0.1386,0.1386,0.1386,0.1386,0.1386,0.1386,,,,,,
2026-04-08,PK,(organic),(organic),6,,,0.1667,0.3333,0,0,0.1667,0.8333,1.1667,1.3333,2.8333,0.0017,0.0017,0.0018,0.002,0.002,0.0052,,,,,,
2026-04-08,PL,(organic),(organic),29,,,0.3448,0.3103,0.2069,0.1379,0.1379,1,1.931,3.2069,5.0345,0.0334,0.0426,0.0735,0.124,0.1777,0.2294,,,,,,
2026-04-08,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,,,
2026-04-08,PR,(organic),(organic),2,,,0.5,0.5,0.5,0.5,0.5,1,2,5,12,0.0699,0.0861,0.2044,0.2888,1.0114,2.3953,,,,,,
2026-04-08,PT,(organic),(organic),14,,,0.2143,0.0714,0.0714,0,0,0.3571,0.4286,0.4286,0.4286,0.0318,0.0334,0.0339,0.0342,0.0342,0.0342,,,,,,
2026-04-08,PY,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,,,,,,
2026-04-08,RE,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,,,,,,
2026-04-08,RO,(organic),(organic),26,,,0.3077,0.1923,0,0,0,0.6154,0.7692,0.8462,0.9231,0.0308,0.0613,0.0843,0.0899,0.0909,0.0924,,,,,,
2026-04-08,RO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,1,0,0,0,0,1,1,1,1,0.0393,0.0625,0.0625,0.0625,0.0625,0.0625,,,,,,
2026-04-08,RS,(organic),(organic),5,,,0.8,0.2,0,0,0,1,1.6,1.8,2,0.0589,0.0871,0.088,0.1036,0.1043,0.1043,,,,,,
2026-04-08,RU,(organic),(organic),123,,,0.4309,0.1545,0.1057,0.0488,0.0163,0.8699,1.3008,1.7561,2.0407,0.0312,0.0444,0.0566,0.0626,0.0712,0.0764,,,,,,
2026-04-08,SA,(organic),(organic),4,,,0.5,0.5,0.25,0,0,1.5,2.75,4,4,0.0761,0.1234,0.1881,0.2831,0.4707,0.4707,,,,,,
2026-04-08,SE,(organic),(organic),2,,,1,1,1,0,0,2.5,6.5,10.5,13.5,0.0131,0.2056,0.3234,0.5727,0.9218,1.0139,,,,,,
2026-04-08,SG,(organic),(organic),1,,,1,1,1,0,0,3,6,8,8,0.0438,0.0603,0.1092,0.1471,0.1685,0.1685,,,,,,
2026-04-08,SK,(organic),(organic),9,,,0.3333,0.2222,0.1111,0.1111,0,0.7778,1.2222,1.6667,2.2222,0.1228,0.1457,0.1764,0.1794,0.193,0.1945,,,,,,
2026-04-08,SV,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-08,TH,(organic),(organic),10,,,0.4,0.3,0.2,0,0,1.2,1.8,2.2,2.2,0.2066,0.32,0.3438,0.3534,0.3543,0.3543,,,,,,
2026-04-08,TN,(organic),(organic),2,,,0.5,0,0.5,0,0,0.5,1.5,2.5,5,0.0222,0.0222,0.0222,0.0222,0.0224,0.0242,,,,,,
2026-04-08,TR,(organic),(organic),37,,,0.2703,0.1622,0.0811,0.0541,0.027,0.5946,1.0541,1.6757,2.8649,0.0183,0.026,0.0303,0.0414,0.055,0.0621,,,,,,
2026-04-08,TT,(organic),(organic),2,,,0.5,0.5,0,0,0,1.5,2,4,4,0.0001,0.0354,0.0449,0.0449,0.0485,0.0485,,,,,,
2026-04-08,TW,(organic),(organic),5,,,0.4,0.4,0,0,0,1,1.4,1.4,1.6,0.4252,0.4536,0.8063,0.8671,0.8671,0.8784,,,,,,
2026-04-08,TZ,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-08,UA,(organic),(organic),18,0,0,0.2222,0.1111,0.0556,0,0,0.5,0.8889,1.2222,1.2222,0.0164,0.0299,0.0392,0.0456,0.048,0.048,,,,,,
2026-04-08,US,(organic),(organic),46,,,0.3696,0.2391,0.1304,0.1304,0.0217,0.8261,1.3696,2.1087,2.8261,0.9172,1.1164,1.3583,1.7701,2.0348,2.2396,,,,,,
2026-04-08,US,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,1,1,0,0,0,3,4,4,4,0.4329,1.458,1.9881,2.0376,2.0376,2.0376,,,,,,
2026-04-08,UY,(organic),(organic),2,,,0.5,0.5,0.5,0.5,0,1.5,3.5,7,10,0.0002,0.0149,0.0523,0.1455,0.2761,0.3955,,,,,,
2026-04-08,UZ,(organic),(organic),9,,,0.4444,0.2222,0.1111,0.2222,0,0.8889,1.7778,3.2222,4.6667,0.0001,0.0028,0.0039,0.0076,0.0148,0.0253,,,,,,
2026-04-08,VE,(organic),(organic),12,,,0.25,0.0833,0,0.0833,0,0.5833,0.8333,1.1667,2,0.004,0.0087,0.0102,0.0112,0.0126,0.0143,,,,,,
2026-04-08,VN,(organic),(organic),9,,,0,0,0,0,0,0,0,0,0,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,,,,,,
2026-04-08,XK,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,,,,,,
2026-04-08,ZA,(organic),(organic),7,,,0.5714,0.1429,0,0,0,1.2857,1.5714,1.5714,1.7143,0.0369,0.0459,0.0603,0.0616,0.0616,0.0644,,,,,,
2026-04-08,ZA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,,,
2026-04-07,(not set),(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-07,AE,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.2107,0.2107,0.2107,0.2107,0.2107,0.2107,,,,,,
2026-04-07,AF,(organic),(organic),2,,,0.5,1,0,0,0,1.5,2,2.5,2.5,0.0004,0.0005,0.0006,0.0009,0.0009,0.0009,,,,,,
2026-04-07,AM,(organic),(organic),3,,,0,0,0,0,0,0,0,0,0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,,,,,,
2026-04-07,AR,(organic),(organic),24,,,0.3333,0.2083,0.0833,0.0417,0.0417,0.75,1.0833,1.5,1.9167,0.2618,0.3383,0.3562,0.3638,0.3677,0.3694,,,,,,
2026-04-07,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,1,0,0,0,0,2,2,2,2,0,0.0208,0.0208,0.0208,0.0208,0.0208,,,,,,
2026-04-07,AT,(organic),(organic),11,,,0.6364,0.1818,0,0.0909,0,1.1818,1.5455,2,2.0909,0.305,0.507,0.6086,0.6496,0.7523,0.7791,,,,,,
2026-04-07,AU,(organic),(organic),11,,,0.2727,0.0909,0,0.1818,0,0.4545,0.5455,1,1.2727,0.5091,0.5159,0.5304,0.8254,0.9441,0.9533,,,,,,
2026-04-07,AZ,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,,,,,,
2026-04-07,BD,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-07,BE,(organic),(organic),10,,,0.4,0,0.1,0.1,0.1,0.7,1.3,2,2.7,0.1578,0.2071,0.2543,0.3478,0.404,0.4641,,,,,,
2026-04-07,BG,(organic),(organic),1,,,0,0,0,0,1,0,0,0,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0394,,,,,,
2026-04-07,BO,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,,,
2026-04-07,BR,(organic),(organic),90,,,0.3222,0.2,0.0778,0.0667,0.0111,0.7667,1.3222,1.8667,2.7,0.0628,0.0863,0.1155,0.1255,0.1328,0.1453,,,,,,
2026-04-07,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,7,,,0.5714,0.2857,0,0,0,1.1429,1.5714,1.5714,1.5714,0.0373,0.0512,0.0765,0.0823,0.0823,0.0823,,,,,,
2026-04-07,BR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,3,,,1,0.3333,0,0,0,2,2,2,2,0.3085,1.0949,1.2076,1.2076,1.2076,1.2076,,,,,,
2026-04-07,BY,(organic),(organic),10,,,0.4,0.1,0,0,0,0.6,0.9,0.9,0.9,0.011,0.0151,0.0199,0.031,0.031,0.031,,,,,,
2026-04-07,CA,(organic),(organic),14,,,0.6429,0.1429,0.2143,0.2143,0.1429,1.0714,1.7857,3.0714,5.5714,0.292,0.4265,0.4484,0.5491,0.6661,0.8065,,,,,,
2026-04-07,CH,(organic),(organic),7,,,0.2857,0.2857,0.4286,0.1429,0,1,2,4.5714,5.7143,0.0848,0.1087,0.1305,0.2201,0.3997,0.4332,,,,,,
2026-04-07,CI,(organic),(organic),1,,,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
2026-04-07,CL,(organic),(organic),10,,,0.4,0.2,0,0,0,1,1.2,1.2,1.2,0.0361,0.047,0.0617,0.0696,0.0696,0.0696,,,,,,
2026-04-07,CL,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,0.3333,0,0,0,0,0.6667,0.6667,1.3333,1.3333,0.0042,0.0046,0.0053,0.0053,0.01,0.01,,,,,,
2026-04-07,CO,(organic),(organic),8,,,0.25,0.25,0,0,0,0.875,1.125,1.25,1.25,0.0211,0.0486,0.1355,0.1706,0.1855,0.1855,,,,,,
2026-04-07,CR,(organic),(organic),2,,,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.0114,0.0644,0.0644,0.0644,0.0644,0.0644,,,,,,
2026-04-07,CZ,(organic),(organic),14,,,0.2857,0,0,0,0,0.4286,0.5,0.5,0.5,0.0562,0.0785,0.0791,0.0832,0.0832,0.0832,,,,,,
2026-04-07,CZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,0,0,0,0,0,0,0.0725,0.0725,0.0725,0.0725,0.0725,0.0725,,,,,,
2026-04-07,DE,(organic),(organic),108,,,0.3981,0.2315,0.1481,0.1204,0.0741,0.9259,1.5556,2.4907,3.787,0.3365,0.453,0.6233,0.7178,0.85,0.9732,,,,,,
2026-04-07,DE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,0,0,0,0,0,0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,,,,,,
2026-04-07,DK,(organic),(organic),11,,,0.4545,0.2727,0.0909,0.0909,0,1.1818,1.5455,1.7273,2,0.0704,0.0965,0.1132,0.1156,0.1198,0.1229,,,,,,
2026-04-07,DZ,(organic),(organic),2,,,0,0,0.5,0,0,0.5,1,1,1.5,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,,,,,,
2026-04-07,EC,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,,,,,,
2026-04-07,EE,(organic),(organic),3,,,0.3333,0.3333,0,0,0,1,1,1,1,0.0102,0.0119,0.0241,0.0241,0.0241,0.0241,,,,,,
2026-04-07,EG,(organic),(organic),4,0,0,0.75,0.5,0,0,0,1.75,2.25,2.25,2.5,0.0048,0.0069,0.0072,0.0073,0.0073,0.0073,,,,,,
2026-04-07,ES,(organic),(organic),21,,,0.2381,0.1905,0.2381,0.1429,0.0952,0.8095,1.619,2.8095,4.8571,0.0414,0.07,0.1083,0.1428,0.1848,0.243,,,,,,
2026-04-07,FI,(organic),(organic),1,,,1,0,0,0,0,1,1,1,1,0.0012,0.0554,0.0554,0.0554,0.0554,0.0554,,,,,,
2026-04-07,FR,(organic),(organic),56,,,0.375,0.1786,0.1429,0.0357,0.0179,0.8393,1.4464,1.9821,2.6964,0.2045,0.2878,0.3511,0.4075,0.6013,0.6792,,,,,,
2026-04-07,GB,(organic),(organic),34,,,0.3529,0.2353,0.0882,0.0588,0.0294,0.9118,1.4412,1.9118,2.3824,0.2423,0.2702,0.3584,0.5111,0.5967,0.6492,,,,,,
2026-04-07,GB,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,0,0,0,0,0,0,0,0,0,0.0219,0.0219,0.0219,0.0219,0.0219,0.0219,,,,,,
2026-04-07,GB,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,1,0,0,0,0,1,2,2,2,0.3866,0.4403,0.4403,0.5519,0.5519,0.5519,,,,,,
2026-04-07,GE,(organic),(organic),4,,,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.1251,0.1509,0.1509,0.1509,0.1509,0.1509,,,,,,
2026-04-07,GR,(organic),(organic),11,,,0.5455,0.2727,0.2727,0.0909,0,1.0909,2.1818,3.0909,5.0909,0.0287,0.0564,0.0791,0.1216,0.1434,0.1666,,,,,,
2026-04-07,GT,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,,,,,,
2026-04-07,HK,(organic),(organic),4,,,0.75,0.5,0.25,0.25,0.25,1.5,2.75,4.75,8,0.1052,0.1996,0.2193,0.3566,0.4778,1.2991,,,,,,
2026-04-07,HN,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,,,,,,
2026-04-07,HR,(organic),(organic),3,,,0.3333,0,0,0,0,0.6667,1,1,1,0.0875,0.1438,0.1513,0.1532,0.1532,0.1532,,,,,,
2026-04-07,HU,(organic),(organic),13,,,0.4615,0.1538,0,0,0,0.9231,1.1538,1.1538,1.1538,0.0533,0.1105,0.1432,0.2031,0.2031,0.2031,,,,,,
2026-04-07,ID,(organic),(organic),21,,,0.4286,0.0952,0.0952,0.0952,0.0952,0.7143,1.2381,2.0952,3.3333,0.0446,0.0529,0.0561,0.06,0.0651,0.0697,,,,,,
2026-04-07,IE,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,,,,,,
2026-04-07,IL,(organic),(organic),8,,,0.375,0,0,0,0,0.625,1,1.25,1.375,0.0204,0.0415,0.0517,0.0736,0.0954,0.0994,,,,,,
2026-04-07,IN,(organic),(organic),284,0,0,0.3556,0.1831,0.1127,0.0563,0.0352,0.7852,1.3099,1.8979,2.6021,0.0009,0.0017,0.0024,0.0034,0.0043,0.0048,,,,,,
2026-04-07,IQ,(organic),(organic),8,,,0.25,0.375,0.25,0.25,0.125,0.875,1.75,3.25,5.25,0.0002,0.0004,0.0009,0.0041,0.0071,0.0152,,,,,,
2026-04-07,IQ,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,0.5,0.5,0,0,0,1.5,2,2,2,0.0039,0.0047,0.0145,0.021,0.021,0.021,,,,,,
2026-04-07,IT,(organic),(organic),47,,,0.2979,0.1702,0.0851,0.1277,0.0426,0.6809,1.1489,1.9787,3.1702,0.0493,0.1757,0.1935,0.2399,0.2789,0.3045,,,,,,
2026-04-07,JO,(organic),(organic),1,,,0,0,1,1,0,1,4,9,13,0.0244,0.0244,0.0247,0.0247,0.0463,0.0463,,,,,,
2026-04-07,JP,(organic),(organic),22,,,0.4545,0.2273,0.1818,0.0455,0,0.9091,1.7727,2.7273,3.2273,1.168,1.2761,1.608,2.1322,2.3648,2.4873,,,,,,
2026-04-07,KG,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,,,,,,
2026-04-07,KH,(organic),(organic),3,,,0,0,0,0,0,0,0,0,0,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,,,,,,
2026-04-07,KR,(organic),(organic),11,,,0.5455,0.1818,0,0,0,0.9091,1.1818,1.2727,1.3636,0.2595,0.4817,0.6432,0.6931,0.7089,0.7349,,,,,,
2026-04-07,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,0,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0.127,0.127,0.1474,0.1474,0.1474,0.1474,,,,,,
2026-04-07,KW,(organic),(organic),1,,,1,0,0,0,0,1,1,1,1,0.0009,0.0228,0.0228,0.0228,0.0228,0.0228,,,,,,
2026-04-07,KZ,(organic),(organic),10,,,0.3,0.1,0.1,0,0,0.5,0.7,0.8,1,0.0271,0.0301,0.0308,0.032,0.0321,0.0338,,,,,,
2026-04-07,LB,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-07,LT,(organic),(organic),2,,,0,0,0,0,0,0.5,0.5,0.5,1,0.3509,0.3509,0.3988,0.3988,0.3988,0.3988,,,,,,
2026-04-07,LU,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,,,,,,
2026-04-07,LV,(organic),(organic),1,,,1,0,0,0,0,2,2,2,2,0.0423,0.09,0.1036,0.1036,0.1036,0.1036,,,,,,
2026-04-07,LY,(organic),(organic),1,,,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,,,,,
2026-04-07,MD,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0182,0.0182,0.0182,0.0182,0.0182,0.0182,,,,,,
2026-04-07,MN,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,,,,,,
2026-04-07,MO,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,,,,,,
2026-04-07,MU,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,,,,,,
2026-04-07,MX,(organic),(organic),34,,,0.2647,0.1176,0.0588,0,0.0294,0.5294,0.8235,0.9706,1.2059,0.0634,0.08,0.0909,0.1025,0.1057,0.1088,,,,,,
2026-04-07,MX,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,0,0,0,0,0,0,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,,,,,,
2026-04-07,MY,(organic),(organic),10,,,0.2,0.2,0,0,0,0.6,0.7,0.7,0.7,0.0644,0.1051,0.1164,0.1181,0.1181,0.1181,,,,,,
2026-04-07,NI,(organic),(organic),2,,,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.0001,0.0012,0.0012,0.0012,0.0012,0.0012,,,,,,
2026-04-07,NL,(organic),(organic),22,,,0.3182,0.1364,0.0909,0,0,0.5455,0.8636,1.1818,1.3182,0.0546,0.0767,0.0815,0.0901,0.1088,0.118,,,,,,
2026-04-07,NO,(organic),(organic),1,,,1,1,1,1,1,3,7,14,30,0.0489,0.2956,0.5874,1.8329,3.4335,5.5159,,,,,,
2026-04-07,NZ,(organic),(organic),3,,,0.6667,0,0,0,0,0.6667,1.3333,2.3333,2.3333,0.1018,0.4297,0.4297,0.5421,0.5997,0.5997,,,,,,
2026-04-07,PA,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,,,,,,
2026-04-07,PE,(organic),(organic),2,,,1,0.5,0.5,0,0.5,2,4,7,13.5,0.0596,0.1115,0.1567,0.2671,0.3274,0.5688,,,,,,
2026-04-07,PH,(organic),(organic),7,,,0.4286,0.4286,0.1429,0.1429,0,1.1429,1.8571,3,3.4286,0.0955,0.1371,0.1683,0.2274,0.3049,0.3114,,,,,,
2026-04-07,PK,(organic),(organic),2,,,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,,,,,,
2026-04-07,PL,(organic),(organic),23,,,0.3478,0.2609,0.1304,0.087,0.087,0.8696,1.7391,2.7391,4.2609,0.0708,0.0949,0.1259,0.1587,0.198,0.2589,,,,,,
2026-04-07,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,1,0,0,0,0,1,1,1,1,0.0673,0.1024,0.1024,0.1024,0.1024,0.1024,,,,,,
2026-04-07,PR,(organic),(organic),2,,,1,0.5,0.5,0,0,2,3,5,9.5,0.031,0.042,0.0421,0.0557,0.0682,0.1895,,,,,,
2026-04-07,PS,(organic),(organic),1,,,1,0,0,0,0,1,1,1,1,0.0237,0.0316,0.0316,0.0316,0.0316,0.0316,,,,,,
2026-04-07,PT,(organic),(organic),19,,,0.2632,0.0526,0.1053,0.0526,0,0.5263,0.9474,1.5789,2,0.1221,0.1408,0.2133,0.2733,0.4611,0.4718,,,,,,
2026-04-07,PY,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,,,,
2026-04-07,RO,(organic),(organic),17,,,0.2941,0.2353,0.0588,0.1176,0.1176,0.8235,1.3529,1.8824,3.2941,0.0616,0.4636,0.8832,0.9024,0.9095,0.9245,,,,,,
2026-04-07,RO,applovin,SnakeGo_A_Global_ROASD7_050226,1,,,1,0,0,0,0,2,2,2,2,0.0073,0.027,0.0565,0.0565,0.0565,0.0565,,,,,,
2026-04-07,RO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,1,0,0,0,0,1,1,1,1,0.0229,0.029,0.029,0.029,0.029,0.029,,,,,,
2026-04-07,RS,(organic),(organic),4,,,0.5,0.25,0.25,0,0,1,2.25,3.5,5,0.0391,0.0446,0.0586,0.1077,0.1142,0.1183,,,,,,
2026-04-07,RU,(organic),(organic),121,,,0.3554,0.2066,0.157,0.0826,0.0413,0.8843,1.4959,2.1736,3.2149,0.0199,0.0306,0.0497,0.0662,0.0828,0.1066,,,,,,
2026-04-07,SA,(organic),(organic),4,,,0.5,0.25,0,0,0,1,1.5,2.25,3.25,0.0332,0.072,0.0771,0.0804,0.0833,0.0849,,,,,,
2026-04-07,SE,(organic),(organic),6,,,0.5,0.1667,0.3333,0.1667,0,1,2.6667,4.1667,6.8333,0.1072,0.1387,0.1576,0.2649,0.32,0.4655,,,,,,
2026-04-07,SG,(organic),(organic),4,,,0.75,0.5,0,0,0,1.5,2.25,2.25,2.25,0.1291,0.2382,0.486,0.5146,0.5146,0.5146,,,,,,
2026-04-07,SI,(organic),(organic),1,,,1,1,1,0,0,3,5,5,5,0.0012,0.0023,0.4181,0.5565,0.5565,0.5565,,,,,,
2026-04-07,SK,(organic),(organic),5,,,0.2,0.4,0.2,0.2,0.2,1,1.6,3.4,5.4,0.0217,0.063,0.0739,0.0751,0.1332,0.2239,,,,,,
2026-04-07,SO,(organic),(organic),1,,,0,0,0,0,0,1,2,2,2,0,0,0,0.0037,0.0037,0.0037,,,,,,
2026-04-07,TH,(organic),(organic),12,,,0.4167,0.1667,0.25,0.1667,0.25,0.9167,2,3.9167,6.5833,0.2279,0.248,0.2669,0.3376,0.5093,0.8166,,,,,,
2026-04-07,TJ,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-07,TN,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,,,,,,
2026-04-07,TR,(organic),(organic),29,,,0.3103,0.1724,0.1034,0.1034,0.1034,0.6552,1.1379,1.7586,3.069,0.0264,0.0385,0.045,0.0515,0.0573,0.0668,,,,,,
2026-04-07,TR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-04-07,TW,(organic),(organic),5,,,0.4,0.8,0.2,0,0,1.8,3.4,3.6,3.8,0.1636,0.294,0.7378,1.2219,1.2301,1.3901,,,,,,
